"Date","Avg_PM2.5","Location_I","Name","Latitude","Longitude","Category"
2020-11-15,7.175,14,"Beaverton Highland Park",45.470191,-122.816411,"Good"
2020-11-16,7.1625,14,"Beaverton Highland Park",45.470191,-122.816411,"Good"
2020-11-17,4.575,14,"Beaverton Highland Park",45.470191,-122.816411,"Good"
2020-11-18,2.8875,14,"Beaverton Highland Park",45.470191,-122.816411,"Good"
2020-11-19,3.2,14,"Beaverton Highland Park",45.470191,-122.816411,"Good"
2020-11-20,10.9041666666667,14,"Beaverton Highland Park",45.470191,-122.816411,"Good"
2020-11-21,9.75,14,"Beaverton Highland Park",45.470191,-122.816411,"Good"
2020-11-22,15.9958333333333,14,"Beaverton Highland Park",45.470191,-122.816411,"Moderate"
2020-11-23,7.44583333333333,14,"Beaverton Highland Park",45.470191,-122.816411,"Good"
2020-11-24,6.78333333333333,14,"Beaverton Highland Park",45.470191,-122.816411,"Good"
2020-11-25,4.44583333333333,14,"Beaverton Highland Park",45.470191,-122.816411,"Good"
2020-11-26,8.02083333333333,14,"Beaverton Highland Park",45.470191,-122.816411,"Good"
2020-11-27,8.10416666666667,14,"Beaverton Highland Park",45.470191,-122.816411,"Good"
2020-11-28,6.21666666666667,14,"Beaverton Highland Park",45.470191,-122.816411,"Good"
2020-01-01,1.6695652173913,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-02,1.73333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-03,2.6125,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-04,1.9875,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-05,1.93333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-06,1.67083333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-07,1.94583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-08,2.125,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-09,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-01-10,2.2625,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-11,1.84583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-12,1.5375,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-13,2.00833333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-14,2.29583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-15,2.33333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-16,3.75416666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-17,3.26666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-18,2.04583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-19,3.39166666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-20,5.64583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-21,2.2625,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-22,1.6875,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-23,3.525,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-24,4.66666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-25,4.3625,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-26,2.45833333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-27,2.31666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-28,3.07083333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-29,2.47916666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-30,2.54583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-01-31,2.15416666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-01,1.82083333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-02,2.325,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-03,3.35,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-04,4.13333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-05,1.63333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-06,1.53333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-07,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-02-08,1.80416666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-09,6.80833333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-10,5.45833333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-11,4.675,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-12,6.37916666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-13,3.3125,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-14,2.09583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-15,2.05833333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-16,3.1,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-17,5.6375,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-18,5.00416666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-19,8.14583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-20,7.975,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-21,7.55416666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-22,7.84583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-23,2.78333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-24,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-02-25,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-02-26,5.1875,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-27,5.09166666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-02-28,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-02-29,1.775,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-01,3.12916666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-02,2.4,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-03,2.65833333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-04,3.29583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-05,4.175,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-06,6.19166666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-07,3.04166666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-08,4.3625,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-09,4.72083333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-10,4.575,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-11,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-03-12,5.44583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-13,3.92083333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-14,2.4875,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-15,5.20833333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-16,5.23333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-17,6.15,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-18,6.4375,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-19,2.94166666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-20,4.49166666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-21,5.6375,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-22,3.65416666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-23,2.17083333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-24,1.9,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-25,2.14166666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-26,3.6125,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-27,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-03-28,2.92916666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-29,1.90416666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-30,1.60833333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-03-31,2.1625,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-01,2.18333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-02,3.7875,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-03,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-04-04,5.01666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-05,5.63333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-06,3.39166666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-07,4.05833333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-08,4.55416666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-09,5.78333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-10,4.025,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-11,3.2125,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-12,3.54166666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-13,3.80833333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-14,2.98333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-15,2.02916666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-16,2.8375,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-17,3.9875,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-18,3.52083333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-19,2.825,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-20,2.9,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-21,3.4625,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-22,2.21666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-23,2.41666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-24,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-04-25,2.10833333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-26,2.2875,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-27,1.725,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-28,2.06666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-29,2.475,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-04-30,2.07916666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-01,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-05-02,2.875,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-03,2.42916666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-04,3.08333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-05,3.32083333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-06,1.91666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-07,2.5,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-08,2.51666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-09,2.86666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-10,3.22916666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-11,3.75416666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-12,1.65,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-13,1.725,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-14,1.79583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-15,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-05-16,2.66666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-17,2.15416666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-18,1.67083333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-19,1.7,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-20,1.62916666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-21,1.50416666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-22,1.83333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-23,2.05833333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-24,2.44166666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-25,2.83333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-26,2.6375,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-27,2.89166666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-28,3.33333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-29,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-05-30,4.22916666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-05-31,2.0125,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-01,2.95,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-02,3.37916666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-03,3.4375,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-04,3.0625,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-05,3.675,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-06,2.13333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-07,1.41666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-08,1.75416666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-09,1.82916666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-10,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-06-11,3.4875,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-12,2.94166666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-13,1.475,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-14,1.59583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-15,1.60416666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-16,1.66666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-17,2.1125,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-18,3.16666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-19,3.61666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-20,3.05833333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-21,1.82083333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-22,2.375,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-23,2.975,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-24,3.78333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-25,3.34166666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-26,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-06-27,3.44583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-28,1.68333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-29,2.24166666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-06-30,2.48333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-01,2.2875,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-02,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-07-03,9.94583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-04,11.7583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-05,8.975,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-06,5.74583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-07,2.725,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-08,3.925,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-09,4.7,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-10,3.15,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-11,4.3875,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-12,3.5,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-13,3.22916666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-14,3.77083333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-15,4.0875,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-16,4.125,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-17,3.69583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-18,2.8875,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-19,6.20416666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-20,5.43333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-21,6.48333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-22,6.1375,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-23,3.24166666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-24,2.95416666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-25,3.28333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-26,3.4375,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-27,6.6625,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-28,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-07-29,12.0875,15,"Bend Pump Station",44.063916,-121.312554,"Moderate"
2020-07-30,11.5666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-07-31,8.15,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-08-01,6.7875,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-08-02,4.40833333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-08-03,3.09166666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-08-04,5.25,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-08-05,6.04166666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-08-06,4.2375,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-08-07,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-08-08,3.30833333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-08-09,3.11666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-08-10,3.92916666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-08-11,3.81666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-08-12,4.65416666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-08-13,4.88333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-08-14,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-08-15,6.72916666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-08-16,7.27916666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-08-17,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-08-18,7.10416666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-08-19,4.91666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-08-20,2.88333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-08-21,2.375,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-08-22,13.0041666666667,15,"Bend Pump Station",44.063916,-121.312554,"Moderate"
2020-08-23,22.75,15,"Bend Pump Station",44.063916,-121.312554,"Moderate"
2020-08-24,24.8541666666667,15,"Bend Pump Station",44.063916,-121.312554,"Moderate"
2020-08-25,11.025,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-08-26,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-08-27,17.4083333333333,15,"Bend Pump Station",44.063916,-121.312554,"Moderate"
2020-08-28,12.3166666666667,15,"Bend Pump Station",44.063916,-121.312554,"Moderate"
2020-08-29,15.075,15,"Bend Pump Station",44.063916,-121.312554,"Moderate"
2020-08-30,12.4333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Moderate"
2020-08-31,9.92916666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-09-01,12.5833333333333,15,"Bend Pump Station",44.063916,-121.312554,"Moderate"
2020-09-02,17.4541666666667,15,"Bend Pump Station",44.063916,-121.312554,"Moderate"
2020-09-03,16.5458333333333,15,"Bend Pump Station",44.063916,-121.312554,"Moderate"
2020-09-04,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-09-05,14.5375,15,"Bend Pump Station",44.063916,-121.312554,"Moderate"
2020-09-06,26.9833333333333,15,"Bend Pump Station",44.063916,-121.312554,"Moderate"
2020-09-07,38.0666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Unhealthy for Sensitive Groups"
2020-09-08,9.35416666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-09-09,13.4083333333333,15,"Bend Pump Station",44.063916,-121.312554,"Moderate"
2020-09-10,27.2291666666667,15,"Bend Pump Station",44.063916,-121.312554,"Moderate"
2020-09-11,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-09-12,509.525,15,"Bend Pump Station",44.063916,-121.312554,"Hazardous"
2020-09-13,365.716666666667,15,"Bend Pump Station",44.063916,-121.312554,"Hazardous"
2020-09-14,281.279166666667,15,"Bend Pump Station",44.063916,-121.312554,"Hazardous"
2020-09-15,267.258333333333,15,"Bend Pump Station",44.063916,-121.312554,"Hazardous"
2020-09-16,217.6375,15,"Bend Pump Station",44.063916,-121.312554,"Very Unhealthy"
2020-09-17,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-09-18,192.445833333333,15,"Bend Pump Station",44.063916,-121.312554,"Very Unhealthy"
2020-09-19,9.14583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-09-20,9.87916666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-09-21,21.2416666666667,15,"Bend Pump Station",44.063916,-121.312554,"Moderate"
2020-09-22,20.4375,15,"Bend Pump Station",44.063916,-121.312554,"Moderate"
2020-09-23,28.575,15,"Bend Pump Station",44.063916,-121.312554,"Moderate"
2020-09-24,2.70416666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-09-25,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-09-26,2.7125,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-09-27,3.1875,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-09-28,4.26666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-09-29,4.8875,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-09-30,8.17083333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-01,14.7666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Moderate"
2020-10-02,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-10-03,9.34583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-04,11.3708333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-05,9.0125,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-06,10.0291666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-07,40.9791666666667,15,"Bend Pump Station",44.063916,-121.312554,"Unhealthy for Sensitive Groups"
2020-10-08,58.5208333333333,15,"Bend Pump Station",44.063916,-121.312554,"Unhealthy"
2020-10-09,41.1666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Unhealthy for Sensitive Groups"
2020-10-10,17.0875,15,"Bend Pump Station",44.063916,-121.312554,"Moderate"
2020-10-11,2.17083333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-12,2.60833333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-13,2.39583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-14,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-10-15,4.53333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-16,4.5875,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-17,4.49583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-18,2.775,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-19,3.20833333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-20,4.025,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-21,3.55416666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-22,4.85,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-23,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-10-24,4.20833333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-25,7.625,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-26,11.0458333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-27,7.96666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-28,7.775,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-29,7.16666666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-10-30,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-10-31,7.38333333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-11-01,8.67916666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-11-02,9.25,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-11-03,6.1,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-11-04,4.2625,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-11-05,3.3375,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-11-06,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-11-07,4.32916666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-11-08,4.44166666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-11-09,5.49166666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-11-10,4.19166666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-11-11,10.2625,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-11-12,7.525,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-11-13,NA,15,"Bend Pump Station",44.063916,-121.312554,NA
2020-11-14,3.29583333333333,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-11-15,3.32916666666667,15,"Bend Pump Station",44.063916,-121.312554,"Good"
2020-11-16,3.75,15,"Bend Pump Station",44.063916,-121.312554,"Good"
